65985,10.728852099828467
8639,3.024574136284635
39,24.455360415583296
55902,12.129481586014588
79611,3.84360448617143
84532,17.830392980912848
6566,28.47307429642851
2585,16.121789012420138
55577,137.51558699526552
5238,9.91602071778659
47,69.31555010738234
54187,59.909296560656955
140838,8.980432416528547
54,28.01310168423265
27034,141.91453087065804
36,6.726747108349943
80724,13.44055145026006
48,2.748066124049176
50,41.23760029290687
97,14.216297375408432
98,6.795559220794222
203,18.10561274038398
26289,64.51323796349075
2030,28.832859758759007
51005,22.313294352394934
1743,173.62978560824368
4967,30.048312715883743
1468,7.460009593251853
8402,35.2188853973727
128,23.583547477646242
216,23.053511640672404
218,0.8312071251908983
219,1.776889808777511
220,4.79039454874328
221,20.830822105072816
223,44.883167844336164
501,13.526747787665597
8854,33.23897060606425
217,132.41358911021857
10327,56.58933689169417
231,28.208577204695104
10020,35.689339012683845
18,35.086094417526205
8604,9.581886527841302
2805,5.885532862486238
4905,27.68720522753649
56898,8.121218792954053
622,35.626824029324865
50814,7.597991465049873
57818,0.6035687328735596
92579,21.258023688959348
10423,47.84542832273791
27159,0.9925727618090218
54682,9.757094528820318
55907,23.824510572671958
1431,169.78253293036983
2745,185.37069009882603
60386,4.16461390986281
1621,1.12591430427426
5224,0.0016934041940774745
669,34.92496600330909
64080,3.184435512142881
2023,731.2185923649135
116285,4.298036941970103
229,1.193120608912994
230,33.69560373920254
8789,7.899414345041984
5207,1.0630126673749472
5208,85.42745040816692
5209,331.5999249103259
5210,56.897879186339004
2820,43.50046886388161
10007,72.28622820344029
132789,7.777009680038817
2539,149.67069414689527
2542,9.644616611212992
2592,27.063343756191497
2597,2868.350249398492
2673,20.70728372129973
9945,3.6959137601777208
2992,319.40883548651834
2998,0.0
8659,15.051893242919675
178,10.000012554701136
5837,1.4513015633317423
3939,892.7849420738668
3945,266.5340703910245
55293,8.219780704632727
51179,6.883069646084427
54363,0.0384399796725405
9380,69.90224115961136
3029,30.843550289561207
84264,11.597846810921746
5226,745.5907113342794
2645,5.574910473164305
3098,59.43266046780718
3101,206.6819713767287
3419,32.13969849058964
3421,68.4661793400311
3417,12.387945292090127
8801,15.831254817126966
8802,79.43261716285906
8803,14.248509375415187
3795,8.507199866242114
4329,5.885491636144655
5832,14.118187534182209
2739,40.076640256287405
2595,31.253436119002664
8972,60.45494562331819
4351,16.708202655456752
4190,65.06185555537243
4191,55.55570043666027
4200,46.010534456387134
4199,17.95177401509235
10873,20.562318272372572
27124,3.096926531539725
3632,43.986396363137416
3633,32.8003596275795
3635,219.35911087347384
3636,105.51781250279586
8867,38.692572811892425
3628,25.4459643747293
3706,25.203627546671797
3707,22.819067911822874
80271,8.681925046180927
3612,31.311418012630973
3613,29.635873511751235
8776,16.445125938021295
8898,11.072913720960221
51477,15.999639778209259
3631,37.43266490059062
10201,9.43907405263418
4833,93.19228196194095
1629,4.858246725854165
593,41.27729946894914
594,23.41735394935898
4942,94.22085799715916
5091,8.967984931521537
1737,15.126608260852407
5160,176.61602403652802
5162,29.316362222992908
5106,9.45195206454192
5213,14.793642398923442
5214,17.205021895206993
5230,502.7786627829416
5232,16.18323513630228
9563,20.78268878189207
283871,10.829090149311622
5236,36.43948446922272
8871,31.516730956444775
23396,2.749876881513119
8394,25.99579367583666
8395,34.74644136936046
5297,56.430526938326224
5298,86.2265586498893
55361,25.235890612710726
10870,103.97184327003191
23533,230.85652563436327
5290,42.93387468890739
5293,105.44501407035816
5294,71.95841501526867
5295,142.68668098748395
5296,7.436657456524713
8503,3.3053278127454724
4952,16.801237263827158
23007,4.242553056449831
23236,10.491892438546149
257068,8.753334602006925
51196,1.0666046939726042
5330,165.03998154115004
5331,6.137354747376833
5332,21.78154339165436
5333,31.924069254877885
5334,0.2388534794425551
5336,69.10723758482989
84812,2.14697444927779
89869,0.5729653777972407
9651,10.710122212183224
5286,16.375228845700175
5287,3.157330936514387
5288,0.014449348090564208
200576,47.1262995469347
5305,40.09232574423978
8396,3.6755404527380664
5289,21.569132376881264
5250,637.4701615715544
5372,45.912384628295584
5373,12.862153116200357
117283,2.068278222794921
9807,17.697236267829027
51447,159.23176835286415
5096,22.296505809991263
221823,0.5966811636723248
5631,53.66393445045313
5634,24.15607907179506
5313,12.500006928678783
5315,633.269284607608
84706,4.260940739940918
145226,0.013717165038063871
157506,4.279994325380924
195814,63.3726352306164
51109,21.91650886733742
6120,12.969282232029133
22934,61.3654054648481
6652,10.524115553581005
6389,59.355481174729825
23483,6.901531533281257
8277,2.8048941927015894
84076,14.226817286847172
7167,147.6748225428775
11181,0.9414411166714451
6675,105.9318491863292
